RESTAURANT_ID,RESTAURANT_CUISINE,SHOW_RATE_US,RATING,RESTAURANT_LAT,RESTAURANT_LNG,RESTAURANT_CUSTOMER_DISTANCE,RESTAURANT_AREA_NAME,RESTAURANT_NAME,RESTAURANT_ADDRESS,RESTAURANT_CITY_NAME,STATE
230712,"[""North Indian"",""South Indian""]",TRUE,0,12.87433400000000000000,77.64072499999997000000,1,Arekere,Sri Krishna Grand,"SRI KRISHNA GRAND 44 Ramachandra Arcade, Manipal County Rd, Duo City Layout, Singasandra, Bengaluru, Karnataka 560068",Bangalore,Karnataka
59676,"[""Biryani"",""Chinese"",""North Indian"",""Desserts"",""Andhra"",""Beverages"",""Seafood"",""Hyderabadi""]",TRUE,0,12.88299400000000000000,77.62202200000002000000,3,Arekere,Dande's Hyderabad Biryani,"No: 44/1, Ground Floor, Shanthi Priya Layout,",Bangalore,Karnataka
55530,[""South Indian""],TRUE,0,12.87617573006177600000,77.61693551786038000000,3,Arekere,Idly Pidly,"9/11,G2,Idly Pidly,Dlf New Town,Akshya Nagar,Bangalore",Bangalore,Karnataka
116924,"[""South Indian"",""North Indian""]",TRUE,0,12.87554970000000000000,77.67062839999994000000,5,Kudlu Gate,Sri Vishnu Grand,"# 8, Khatha No 167/1-311, Naganathapura Village, Electronic city Post, Begur Hobli,  Bangalore Urban, Bangalore , Karnataka - 560100",Bangalore,Karnataka
12476,"[""Biryani"",""Indian""]",TRUE,0,12.84827500000000000000,77.65771100000006000000,6,Electronic City,Paradise Biryani,"47/11, Dodathoguru Village, Opp:Velankani Tech Park, Gate No:4, Next to SJR Equinox, Electronic city, Hosur Road, Bengaluru-560100",Bangalore,Karnataka
48905,"[""North Indian"",""Chinese"",""Biryani""]",TRUE,0,12.87643800000000000000,77.61487299999999000000,3,Arekere,New Kabab Zone,"#36, DLF New Town,Akshay nagar ,Bangalore 68",Bangalore,Karnataka
48905,"[""North Indian"",""Chinese"",""Biryani""]",TRUE,0,12.87643800000000000000,77.61487299999999000000,3,Arekere,New Kabab Zone,"#36, DLF New Town,Akshay nagar ,Bangalore 68",Bangalore,Karnataka
59676,"[""Chinese"",""South Indian"",""North Indian"",""Desserts"",""Andhra"",""Beverages"",""Seafood"",""Hyderabadi""]",TRUE,0,12.88299400000000000000,77.62202200000002000000,2,Arekere,Dande's Hyderabad Biryani,"No: 44/1, Ground Floor, Shanthi Priya Layout,",Bangalore,Karnataka
48905,"[""North Indian"",""Chinese"",""Biryani""]",TRUE,0,12.87643800000000000000,77.61487299999999000000,3,Arekere,New Kabab Zone,"#36, DLF New Town,Akshay nagar ,Bangalore 68",Bangalore,Karnataka
59676,"[""Chinese"",""South Indian"",""North Indian"",""Desserts"",""Andhra"",""Beverages"",""Seafood"",""Hyderabadi""]",FALSE,0,12.88299400000000000000,77.62202200000002000000,3,Arekere,Dande's Hyderabad Biryani,"No: 44/1, Ground Floor, Shanthi Priya Layout,",Bangalore,Karnataka
147556,"[""Continental"",""North Indian"",""South Indian"",""Healthy Food""]",FALSE,0,12.95875160000000000000,77.65683409999997000000,3,Marathahalli,Breakfast Express,"Ground floor Skylark Palazzo bearing No. 98, Corporation Ward, Airport Road, Murgeshpalya, Bengaluru.",Bangalore,Karnataka
31626,"[""Punjabi"",""North Indian"",""Chinese"",""Biryani"",""Indian""]",FALSE,0,12.87710100000000000000,77.61707600000000000000,3,Arekere,Punjabi Nawabi,"Site-9, 1st Floor, SBI Building (Back Side), Near DLF New Town, Opp. Ample Mart, (Gokul Nest), Bengaluru- 560114",Bangalore,Karnataka
51108,"[""Desserts"",""North Indian"",""Sweets""]",FALSE,0,12.95938600000000000000,77.64607500000000000000,2,Indiranagar,SnacksJoint,"#126, K.G.A road, 2nd cross, near diamond district gate no - 4, old airport road Bangalore - 560008",Bangalore,Karnataka
56593,"[""Snacks"",""Fast Food""]",FALSE,0,12.88288700000000000000,77.60983199999998000000,4,Arekere,Tasty Point,"5, Vishweshwaraiah road, near Sai Baba temple, Arekere. Bangalore 76",Bangalore,Karnataka
28689,"[""Beverages"",""Desserts"",""Snacks""]",FALSE,0,12.90912060000000000000,77.64927230000000000000,5,HSR,Lassi Shop,"#41, 22 nd cross , 24th main, opp: parangipalya bus stop, near airtel office , sector-2 ,HSR layout ,bangalore-560102",Bangalore,Karnataka
51100,"[""Desserts"",""North Indian"",""Sweets""]",FALSE,0,12.96855100000000000000,77.64932599999997000000,3,Indiranagar,SnacksJoint,"#16, 10th main road, Jeevan beema nagar, Bangalore - 560075",Bangalore,Karnataka
51100,"[""Desserts"",""North Indian"",""Sweets""]",FALSE,0,12.96855100000000000000,77.64932599999997000000,3,Indiranagar,SnacksJoint,"#16, 10th main road, Jeevan beema nagar, Bangalore - 560075",Bangalore,Karnataka
51100,"[""Desserts"",""North Indian"",""Sweets""]",FALSE,0,12.96855100000000000000,77.64932599999997000000,3,Indiranagar,SnacksJoint,"#16, 10th main road, Jeevan beema nagar, Bangalore - 560075",Bangalore,Karnataka
51100,"[""Desserts"",""North Indian"",""Sweets""]",FALSE,0,12.96855100000000000000,77.64932599999997000000,3,Indiranagar,SnacksJoint,"#16, 10th main road, Jeevan beema nagar, Bangalore - 560075",Bangalore,Karnataka
2072,[""North Indian""],FALSE,0,12.93619447279088800000,77.62537952761272000000,6,Koramangala,Falahaar & Kota Kachori,"635, 100 feet road, 6th block, Koramangala, Bengaluru-95",Bangalore,Karnataka
2072,[""North Indian""],FALSE,0,12.93619447279088800000,77.62537952761272000000,6,Koramangala,Falahaar & Kota Kachori,"635, 100 feet road, 6th block, Koramangala, Bengaluru-95",Bangalore,Karnataka
68106,"[""American"",""Desserts"",""Fast Food""]",FALSE,0,12.87417600000000000000,77.66727400000002000000,4,Kudlu_gate,Messy's,"Narmada Complex, Opposite Brindhavan Palms Apartment Hosa Road, Bangalore-560100, Electronic City, Bangalore",Bangalore,Karnataka
31694,"[""Beverages"",""Desserts"",""Fast Food""]",FALSE,0,12.87600100000000000000,77.61295100000007000000,3,Arekere,Lassi Shop,"DLF Newtown, Akshayanagar, Hulimavu",Bangalore,Karnataka
31768,"[""Chinese"",""North Indian""]",FALSE,0,12.87611400000000000000,77.61619599999995000000,3,Arekere,Elegant Dining,"#9/10, Hulimavu, Near DLF New Town, Bangalore",Bangalore,Karnataka
48905,"[""North Indian"",""Chinese"",""Biryani""]",FALSE,0,12.87643800000000000000,77.61487299999999000000,3,Arekere,New Kabab Zone,"#36, DLF New Town,Akshay nagar ,Bangalore 68",Bangalore,Karnataka
3402,"[""Chaat"",""Beverages""]",FALSE,0,12.91974900000000000000,77.61117300000001000000,4,Btm Layout,Chaatimes,"8th Cross, 17th Main Road, Next to HDFC Atm, Btm Layout 1st Stage, Bangalore",Bangalore,Karnataka
218,"[""Sweets"",""Snacks"",""North Indian"",""Desserts""]",FALSE,0,12.93708700000000000000,77.61947800000007000000,1,Koramangala,Anand Sweets and Savouries,"143/A, 60 Feet Road, 5th Block, Koramangala, Bengaluru, Karnataka 560034",Bangalore,Karnataka
2072,"[""North Indian"",""Sweets"",""Beverages"",""Fast Food"",""Rajasthani"",""Snacks"",""Chaat"",""Desserts""]",FALSE,0,12.93626730000000000000,77.62530070000000000000,1,Koramangala,Falahaar & Kota Kachori,"635, 100 feet road, 6th block, Koramangala, Bengaluru-95",Bangalore,Karnataka
335640,[""Ice Cream""],TRUE,0,12.87433600000000000000,77.64699100000000000000,1,Begur,Kwality Walls Frozen Dessert and Ice Cream Shop,"NO, 58/1, MANIPAL COUNTY CLUB ROAD SINGASANDRA HOSUR MAIN ROAD BANGALORE 560068, District - B.B.M.P South, STATE - Karnataka",Bangalore,Karnataka
59448,"[""Italian"",""Mexican"",""Continental"",""Spanish""]",FALSE,0,12.89305700000000000000,77.61981700000001000000,4,Arekere,Firangi Bake,"#252/1, Kodichikkanahalli Main Road, Begur Hobli, Bommanahalli, Bangalore",Bangalore,Karnataka
59445,"[""Fast Food"",""North Indian""]",FALSE,0,12.89305700000000000000,77.61981700000001000000,4,Arekere,Faasos,"#252/1, Kodichikkanahalli Main Road, Begur Hobli, Bommanahalli, Bangalore",Bangalore,Karnataka
59445,"[""Fast Food"",""North Indian""]",FALSE,0,12.89305700000000000000,77.61981700000001000000,4,Arekere,Faasos,"#252/1, Kodichikkanahalli Main Road, Begur Hobli, Bommanahalli, Bangalore",Bangalore,Karnataka
23802,[""Pizzas""],TRUE,0,12.98099200000000000000,77.64054599999997000000,100,Indiranagar,Domino's Pizza,"No. 303, 100 Ft Road, Indiranagar,2nd Stage, Bangalore- 560038",Bangalore,Karnataka
81773,[""Pizzas""],TRUE,0,12.87625200000000000000,77.61613000000000000000,0,Arekere,Domino's Pizza,"Ground Floor, B.B.M.P Site No. 9/10, Hulimavu - Begur Road, Akshyanagar,Yelenahalli Village, Begur Hobli, Akshayanagara West, Akshaya Gardens, Akshayanagar, Bengaluru, Karnataka 560076, India",Bangalore,Karnataka
63100,"[""Italian"",""Fast Food""]",TRUE,0,26.76268700000000000000,80.94738200000006000000,5,Vrindavan Colony,Go 69 Pizza,"1, Swasthya Vihar, Utratiya, Aashiana, Lucknow",Lucknow,Uttar Pradesh
63100,"[""Italian"",""Fast Food""]",TRUE,0,26.76268700000000000000,80.94738200000006000000,1,Mohanlalganj,Go 69 Pizza,"1, Swasthya Vihar, Utratiya, Aashiana, Lucknow",Lucknow,Uttar Pradesh
60149,"[""South Indian"",""Chinese"",""Desserts""]",FALSE,0,28.36933900000000000000,77.32856300000003000000,1,Sector 15_FBD,Milan Sweet House,"Shop 64-65, Sector 10, Faridabad",Faridabad,Haryana
64361,[""Italian""],FALSE,0,28.36928100000000000000,77.32787099999996000000,2,Sector 15_FBD,Star Crust,"Shop 2597, Sector 7A, Sector 7, Faridabad",Faridabad,Haryana
60149,"[""South Indian"",""Chinese"",""Desserts""]",FALSE,0,28.36933900000000000000,77.32856300000003000000,2,Sector 15_FBD,Milan Sweet House,"Shop 64-65, Sector 10, Faridabad",Faridabad,Haryana
60149,"[""South Indian"",""Chinese"",""Desserts""]",FALSE,0,28.36933900000000000000,77.32856300000003000000,2,Sector 15_FBD,Milan Sweet House,"Shop 64-65, Sector 10, Faridabad",Faridabad,Haryana
64361,[""Italian""],FALSE,0,28.36928100000000000000,77.32787099999996000000,2,Sector 15_FBD,Star Crust,"Shop 2597, Sector 7A, Sector 7, Faridabad",Faridabad,Haryana
60149,"[""South Indian"",""Chinese"",""Desserts""]",FALSE,0,28.36933900000000000000,77.32856300000003000000,2,Sector 15_FBD,Milan Sweet House,"Shop 64-65, Sector 10, Faridabad",Faridabad,Haryana
60149,"[""South Indian"",""Chinese"",""Desserts""]",FALSE,0,28.36933900000000000000,77.32856300000003000000,2,Sector 15_FBD,Milan Sweet House,"Shop 64-65, Sector 10, Faridabad",Faridabad,Haryana
60149,"[""South Indian"",""Chinese"",""Desserts""]",FALSE,0,28.36933900000000000000,77.32856300000003000000,2,Sector 15_FBD,Milan Sweet House,"Shop 64-65, Sector 10, Faridabad",Faridabad,Haryana
60149,"[""South Indian"",""Chinese"",""Desserts""]",FALSE,0,28.36933900000000000000,77.32856300000003000000,2,Sector 15_FBD,Milan Sweet House,"Shop 64-65, Sector 10, Faridabad",Faridabad,Haryana
60149,"[""South Indian"",""Chinese"",""Desserts""]",FALSE,0,28.36933900000000000000,77.32856300000003000000,2,Sector 15_FBD,Milan Sweet House,"Shop 64-65, Sector 10, Faridabad",Faridabad,Haryana
60149,"[""South Indian"",""Chinese"",""Desserts""]",FALSE,0,28.36933900000000000000,77.32856300000003000000,2,Sector 15_FBD,Milan Sweet House,"Shop 64-65, Sector 10, Faridabad",Faridabad,Haryana
60149,"[""South Indian"",""Chinese"",""Desserts""]",FALSE,0,28.36933900000000000000,77.32856300000003000000,2,Sector 15_FBD,Milan Sweet House,"Shop 64-65, Sector 10, Faridabad",Faridabad,Haryana
21305,[""Fast Food""],FALSE,0,28.39456930000000000000,77.33045019999997000000,5,Sector 15_FBD,Red Dragon,"31, HUDA Market, Sector 14, Faridabad",Faridabad,Haryana
60149,"[""South Indian"",""Chinese"",""Desserts""]",FALSE,0,28.36933900000000000000,77.32856300000003000000,2,Sector 15_FBD,Milan Sweet House,"Shop 64-65, Sector 10, Faridabad",Faridabad,Haryana
64361,[""Italian""],FALSE,0,28.36928100000000000000,77.32787099999996000000,2,Sector 15_FBD,Star Crust,"Shop 2597, Sector 7A, Sector 7, Faridabad",Faridabad,Haryana
72725,[""South Indian""],FALSE,0,28.37121000000000000000,77.32802800000002000000,2,Sector 15_FBD,Great Madras Cafe,"913, SECTOR-10, FARIDABAD, HARYANA",Faridabad,Haryana
60149,"[""South Indian"",""Chinese"",""Desserts""]",FALSE,0,28.36933900000000000000,77.32856300000003000000,1,Sector 15_FBD,Milan Sweet House,"Shop 64-65, Sector 10, Faridabad",Faridabad,Haryana
60149,"[""South Indian"",""Chinese"",""Desserts""]",FALSE,0,28.36933900000000000000,77.32856300000003000000,1,Sector 15_FBD,Milan Sweet House,"Shop 64-65, Sector 10, Faridabad",Faridabad,Haryana
64361,[""Italian""],FALSE,0,28.36928100000000000000,77.32787099999996000000,1,Sector 15_FBD,Star Crust,"Shop 2597, Sector 7A, Sector 7, Faridabad",Faridabad,Haryana
60149,"[""South Indian"",""Chinese"",""Desserts""]",FALSE,0,28.36933900000000000000,77.32856300000003000000,1,Sector 15_FBD,Milan Sweet House,"Shop 64-65, Sector 10, Faridabad",Faridabad,Haryana
22748,"[""Cafe"",""Fast Food""]",FALSE,0,28.39658800000000000000,77.32321900000000000000,5,Sector 15_FBD,Cafe Coffee Day,"SCF 42, Main Huda Market, Sector 15, Faridabad",Faridabad,Haryana
60149,"[""South Indian"",""Chinese"",""Desserts""]",FALSE,0,28.36933900000000000000,77.32856300000003000000,1,Sector 15_FBD,Milan Sweet House,"Shop 64-65, Sector 10, Faridabad",Faridabad,Haryana
29690,"[""Indian"",""South Indian"",""North Indian""]",FALSE,0,28.37274200000000000000,77.31835200000000000000,3,Sector 15_FBD,Milan Sweet House,"SCF 1 & 2, Sector 11, Faridabad",Faridabad,Haryana
29690,"[""Indian"",""South Indian"",""North Indian""]",FALSE,0,28.37274200000000000000,77.31835200000000000000,3,Sector 15_FBD,Milan Sweet House,"SCF 1 & 2, Sector 11, Faridabad",Faridabad,Haryana
29690,"[""Indian"",""South Indian"",""North Indian""]",FALSE,0,28.37274200000000000000,77.31835200000000000000,3,Sector 15_FBD,Milan Sweet House,"SCF 1 & 2, Sector 11, Faridabad",Faridabad,Haryana
29690,"[""Indian"",""South Indian"",""North Indian""]",FALSE,0,28.37274200000000000000,77.31835200000000000000,3,Sector 15_FBD,Milan Sweet House,"SCF 1 & 2, Sector 11, Faridabad",Faridabad,Haryana
29690,"[""Indian"",""South Indian"",""North Indian""]",FALSE,0,28.37274200000000000000,77.31835200000000000000,3,Sector 15_FBD,Milan Sweet House,"SCF 1 & 2, Sector 11, Faridabad",Faridabad,Haryana
29690,"[""Indian"",""South Indian""]",FALSE,0,28.37005400000000000000,77.31803100000002000000,3,Sector 15_FBD,Milan Sweet House,"SCF 1 & 2, Sector 11, Faridabad",Faridabad,Haryana
29690,"[""Indian"",""South Indian""]",FALSE,0,28.37005400000000000000,77.31803100000002000000,3,Sector 15_FBD,Milan Sweet House,"SCF 1 & 2, Sector 11, Faridabad",Faridabad,Haryana
76688,"[""North Indian"",""Thalis""]",TRUE,5,23.23216320000000000000,77.43561340000000000000,2,Maharana Pratap Nagar,Guptaji Shakahari Bhojnalay,"Zone 2, Near Punjab Sindh Bank, M P Nagar, Bhopal",Bhopal,Madhya Pradesh
235518,[""North Indian""],TRUE,5,23.18510720000000000000,77.45766540000000000000,5,Kolar Road,Anjani Veg Bhojnalay,h no d-1/122 danish nagar hb road bhopal,Bhopal,Madhya Pradesh
171657,"[""Chinese"",""North Indian"",""Fast Food""]",TRUE,4,22.22709600000000000000,84.82558550000000000000,7,Civil Township ,Yummy Tummy,"GC-18,RCMS, MARKET COMPLEX, STI CHOWK, ROURKELA",Rourkela,Odisha
76732,[""Thalis""],FALSE,0,23.23107000000000000000,77.44434400000000000000,6,MP Nagar,Rajhans Regent Thali ISBT,"14-15, ISBT Commercial Area, Habib Ganj, Bhopal",Bhopal,Madhya Pradesh
76732,[""Thalis""],FALSE,0,23.23107000000000000000,77.44434400000000000000,6,MP Nagar,Rajhans Regent Thali ISBT,"14-15, ISBT Commercial Area, Habib Ganj, Bhopal",Bhopal,Madhya Pradesh
205740,"[""Desserts"",""Fast Food""]",TRUE,0,25.87855700000000000000,86.59675500000003000000,2,Jay Prabha Nagar,New Morden Bakery,FRONT OFF. MEERA TALKIES SAHARSA,Saharsa,Bihar
20010,"[""Mughlai"",""North Indian"",""Chinese""]",TRUE,0,28.56826500000000000000,77.33541800000000000000,2,Golf Course,Cook Du Kdu,"124, Block 2, Ganga Shopping Complex, Sector 29, Noida",Noida,Uttar Pradesh
102843,[""North Indian""],TRUE,1,27.20486130000000000000,77.95739800000000000000,5,Sikandra,Pandit Bhojnalaya,"Karkunj Road, sector 9, Avas Vikas Colony, Sikandra, Agra",Agra,Uttar Pradesh
74564,"[""North Indian"",""South Indian""]",TRUE,4,27.18816700000000000000,77.98670400000003000000,6,Civil Lines,Jain Restaurant,"110, Jaipur House Market, Opposite Commercial Tax Office, Jaipur House Colony, Shahganj, Agra",Agra,Uttar Pradesh
252910,"[""Desserts"",""North Indian""]",TRUE,0,27.18276300000000000000,78.01668100000000000000,7,Civil Lines,Chimmanlal Puri Wale,"Chiman Lal Puri Wale, Daresi Road Jama Masjid, , Agra, Uttar Pradesh 282003",Agra,Uttar Pradesh
153658,"[""Desserts"",""Fast Food"",""Beverages""]",TRUE,0,27.61097200000000000000,75.14315199999999000000,4,Old Sikar,Royal Baker's And Lassi Corner,"Jatiya Bazaar Station Road, Sikar, Sikar Locality, Sikar",Sikar,Rajasthan
151969,"[""North Indian"",""Desserts""]",FALSE,,27.62470000000000000000,75.16769999999997000000,1,Old Sikar,Cafe Shiva,"Piprali Road, Ward No. 42, Sikar, Sikar Locality, Sikar",Sikar,Rajasthan
52778,"[""North Indian"",""Chinese"",""Sweets""]",TRUE,0,28.44578400000000000000,77.04831000000001000000,3,Huda City,Aggarwal Sweets & Restaurant,"Near Jain Dharamshala,Krishna Mandir,Jharsa Road,Gurgaon",Gurgaon,Haryana
52778,"[""North Indian"",""Chinese"",""Sweets""]",TRUE,0,28.44578400000000000000,77.04831000000001000000,3,Huda City,Aggarwal Sweets & Restaurant,"Near Jain Dharamshala,Krishna Mandir,Jharsa Road,Gurgaon",Gurgaon,Haryana
39243,[""Fast Food""],FALSE,,28.42461350000000000000,77.03879080000002000000,5,sohna road,KFC,"Shop no. 25 TO 27, Ground floor, ILD Trade Center, Sec-47 Sohna Road,Gurgaon",Gurgaon,Haryana
241349,"[""Chinese"",""Indian"",""North Indian"",""Snacks""]",TRUE,0,28.46838200000000000000,77.03398700000002000000,3,Sector-14,Saturn The Food Planet,"Hotel Oyo Cyberinn, Plot No - 330/3, 1st floor, Old Najafgarh Road, Prem Nagar, Tehshil (Dt)Gurgaon",Gurgaon,Haryana
241349,"[""Chinese"",""Indian"",""North Indian"",""Snacks""]",TRUE,0,28.46838200000000000000,77.03398700000002000000,3,Sector-14,Saturn The Food Planet,"Hotel Oyo Cyberinn, Plot No - 330/3, 1st floor, Old Najafgarh Road, Prem Nagar, Tehshil (Dt)Gurgaon",Gurgaon,Haryana
241349,"[""Chinese"",""Indian"",""North Indian"",""Snacks""]",TRUE,5,28.46838200000000000000,77.03398700000002000000,3,Sector-14,Saturn The Food Planet,"Hotel Oyo Cyberinn, Plot No - 330/3, 1st floor, Old Najafgarh Road, Prem Nagar, Tehshil (Dt)Gurgaon",Gurgaon,Haryana
31890,"[""North Indian"",""Sweets""]",TRUE,0,28.45127490000000000000,77.03136330000007000000,3,Sector-14,Choudhary Sweets & Restaurant,"Shop no. 163/13, Opposite Court, Civil Lines, Gurgaon",Gurgaon,Haryana
31890,"[""North Indian"",""Sweets""]",TRUE,0,28.45127490000000000000,77.03136330000007000000,3,Sector-14,Choudhary Sweets & Restaurant,"Shop no. 163/13, Opposite Court, Civil Lines, Gurgaon",Gurgaon,Haryana
52778,"[""North Indian"",""Chinese"",""Sweets""]",TRUE,2,28.44578400000000000000,77.04831000000001000000,4,Huda City,Aggarwal Sweets & Restaurant,"Near Jain Dharamshala,Krishna Mandir,Jharsa Road,Gurgaon",Gurgaon,Haryana
26761,[""South Indian""],TRUE,0,28.47419900000000000000,77.04741400000000000000,4,Sector-14,Madurai Meenakshi Bhawan,"Shop no. 158, Sector 14 Market, Sector 14, Gurgaon",Gurgaon,Haryana
137900,"[""North Indian"",""Sweets"",""South Indian"",""Chinese"",""Italian""]",TRUE,0,28.46763420000000000000,77.01709460000006000000,2,Old Gurgaon (Zone 6),Singla's,"P1 Circular Road, New Colony,near mehta & sons  Gurgaon",Gurgaon,Haryana
80580,[""Mughlai""],FALSE,,28.47939280000000000000,77.00762959999997000000,4,Old Gurgaon (Zone 6),Al Moradabadi and Hyderabadi Biryani Corner,Near Harsh Vatika Main Dhanwapur Road Laxman Nagar,Gurgaon,Haryana
1650,"[""North Indian"",""Chinese""]",FALSE,0,28.47201500000000000000,77.01809400000002000000,3,Old Gurgaon (Zone 6),Dilli Light Chur Chur Naan,"170/11, Old Railway Road, Shiv Puri, Sector 7 (Landmark: Harish bakery)",Gurgaon,Haryana
18759,"[""North Indian"",""Chinese""]",FALSE,0,28.45310800000000000000,77.05093299999999000000,4,Huda City,Angeethi,"200, Main Market, Sector 31, Gurgaon",Gurgaon,Haryana
32883,"[""Tandoor"",""Mughlai"",""Indian""]",FALSE,0,28.46744600000000000000,77.02053799999999000000,2,Old Gurgaon (Zone 6),Just Like Dhaba,"Rattan Garden Shivpuri Extension, Sector 7, Gurugram, Haryana 122001",Gurgaon,Haryana
44546,"[""Bakery"",""Beverages""]",FALSE,0,28.46817900000000000000,77.00586999999996000000,5,Old Gurgaon (Zone 6),The Bakery Shop,"669/25, Opp Sector 9 Petrol Pump, Surya Vihar, Gurgaon",Gurgaon,Haryana
29693,"[""Fast Food"",""Desserts"",""Bakery""]",FALSE,,28.44122300000000000000,77.00797499999999000000,2,Old Gurgaon (Zone 6),Kwality cakes N Bakes,"sco 68 sector 10A huda market, Near Sector 37",Gurgaon,Haryana
125878,"[""American"",""Fast Food""]",TRUE,0,28.47300000000000000000,77.01769999999999000000,3,Old Gurgaon (Zone 6),Burger King,"UGF-2 & FF-1, GURGAON DREAMZ, SECTOR-4,7 CROSSING OLD RAILWAY ROAD, GURGAON-122001",Gurgaon,Haryana
24219,[""Pizzas""],TRUE,1,28.43977700000000000000,77.00659300000007000000,100,Old Gurgaon (Zone 6),Domino's Pizza,"Ground Floor & Basement Sco No. 18, Sector 10A, Gurgaon - 122001",Gurgaon,Haryana
63810,"[""South Indian"",""Indian"",""Chinese"",""Beverages""]",TRUE,0,18.93667300000000000000,72.83775300000002000000,0,Fort Colaba,Dakshin Bar & Kitchen,"287, Jahangir Building, Shahid Bhagat Marg, Kumtha Street, Fort, Mumbai",Mumbai,Maharashtra
49995,"[""South Indian"",""Beverages""]",FALSE,0,19.07826200000000000000,73.01019700000006000000,2,Vashi,Tirupati Dosa,Krushi plaza shop no 23 plot no 15 opp mathadi bhawan sector 19 APMC  market,Mumbai,Maharashtra
16429,[""Biryani""],FALSE,0,18.92289630000000000000,72.83144579999998000000,3,Fort Colaba,Behrouz Biryani,"Akber House 35 C, 16 - 20, Naoroji Ferdunji Road, 12 -12A, Tulloch Road, Regal Cinema, Mumbai 400039.",Mumbai,Maharashtra
90395,"[""Pizzas"",""Italian"",""Continental"",""Desserts""]",TRUE,0,28.69722200000000000000,77.42834500000004000000,2,Raj Nagar Extension,Yours Pizza,"-ff 102, VVIP STYLE MALL RAJNAGAR EXTENSION GHAZIABAD, 201017",Noida,Uttar Pradesh
90395,"[""Pizzas"",""Italian"",""Continental"",""Desserts""]",TRUE,0,28.69722200000000000000,77.42834500000004000000,2,Raj Nagar Extension,Yours Pizza,"-ff 102, VVIP STYLE MALL RAJNAGAR EXTENSION GHAZIABAD, 201017",Noida,Uttar Pradesh
90395,"[""Pizzas"",""Italian"",""Continental"",""Desserts""]",TRUE,0,28.69722200000000000000,77.42834500000004000000,2,Raj Nagar Extension,Yours Pizza,"-ff 102, VVIP STYLE MALL RAJNAGAR EXTENSION GHAZIABAD, 201017",Noida,Uttar Pradesh
90395,"[""Fast Food"",""Italian""]",TRUE,0,28.69722200000000000000,77.42834500000004000000,2,Raj Nagar Extension,Yours Pizza,"-ff 102, VVIP STYLE MALL RAJNAGAR EXTENSION GHAZIABAD, 201017",Noida,Uttar Pradesh
90395,"[""Fast Food"",""Italian""]",TRUE,0,28.69722200000000000000,77.42834500000004000000,2,Raj Nagar Extension,Yours Pizza,"-ff 102, VVIP STYLE MALL RAJNAGAR EXTENSION GHAZIABAD, 201017",Noida,Uttar Pradesh
90395,"[""Fast Food"",""Italian""]",TRUE,2,28.69722200000000000000,77.42834500000004000000,2,Raj Nagar Extension,Yours Pizza,"-ff 102, VVIP STYLE MALL RAJNAGAR EXTENSION GHAZIABAD, 201017",Noida,Uttar Pradesh
90395,"[""Fast Food"",""Italian""]",TRUE,0,28.69722200000000000000,77.42834500000004000000,2,Raj Nagar Extension,Yours Pizza,"-ff 102, VVIP STYLE MALL RAJNAGAR EXTENSION GHAZIABAD, 201017",Noida,Uttar Pradesh
90395,"[""Fast Food"",""Italian""]",TRUE,0,28.69722200000000000000,77.42834500000004000000,2,Raj Nagar Extension,Yours Pizza,"-ff 102, VVIP STYLE MALL RAJNAGAR EXTENSION GHAZIABAD, 201017",Noida,Uttar Pradesh
90395,"[""Fast Food"",""Italian""]",TRUE,0,28.69722200000000000000,77.42834500000004000000,2,Raj Nagar Extension,Yours Pizza,"-ff 102, VVIP STYLE MALL RAJNAGAR EXTENSION GHAZIABAD, 201017",Noida,Uttar Pradesh
90395,"[""Fast Food"",""Italian""]",TRUE,0,28.69722200000000000000,77.42834500000004000000,2,Raj Nagar Extension,Yours Pizza,"-ff 102, VVIP STYLE MALL RAJNAGAR EXTENSION GHAZIABAD, 201017",Noida,Uttar Pradesh
90395,"[""Fast Food"",""Italian""]",TRUE,0,28.69722200000000000000,77.42834500000004000000,2,Raj Nagar,Yours Pizza,"-ff 102, VVIP STYLE MALL RAJNAGAR EXTENSION GHAZIABAD, 201017",Noida,Uttar Pradesh
90395,"[""Fast Food"",""Italian""]",TRUE,5,28.69722200000000000000,77.42834500000004000000,2,Raj Nagar,Yours Pizza,"-ff 102, VVIP STYLE MALL RAJNAGAR EXTENSION GHAZIABAD, 201017",Noida,Uttar Pradesh
90395,"[""Fast Food"",""Italian""]",TRUE,5,28.69722200000000000000,77.42834500000004000000,2,Raj Nagar,Yours Pizza,"-ff 102, VVIP STYLE MALL RAJNAGAR EXTENSION GHAZIABAD, 201017",Noida,Uttar Pradesh
90395,"[""Fast Food"",""Italian""]",TRUE,0,28.69722200000000000000,77.42834500000004000000,2,Raj Nagar,Yours Pizza,"-ff 102, VVIP STYLE MALL RAJNAGAR EXTENSION GHAZIABAD, 201017",Noida,Uttar Pradesh
90395,"[""Fast Food"",""Italian""]",TRUE,4,28.69722200000000000000,77.42834500000004000000,2,Raj Nagar,Yours Pizza,"-ff 102, VVIP STYLE MALL RAJNAGAR EXTENSION GHAZIABAD, 201017",Noida,Uttar Pradesh
62686,"[""Continental"",""Italian""]",TRUE,0,28.67355100000000000000,77.45720400000005000000,4,Raj Nagar,The Pizza Cafe,"New address SA-23, Shastri Nagar, Ghaziabad",Noida,Uttar Pradesh
